,id,project_a,project_b,artifact_id,artifact_namespace,artifact_name,is_fork,fork_count,star_count,watcher_count,language,license_spdx_id,created_at,updated_at,first_commit_time,last_commit_time,days_with_commits_count,contributors_to_repo_count,commit_count
71,212,https://github.com/ethereum/go-ethereum,https://github.com/eth-infinitism/account-abstraction,e9vaeiF1Gp9w4sgJ8Ib_BHoNvyYeNTqW5ZL1ojSg7RY=,eth-infinitism,account-abstraction,False,671,1581,1581,Solidity,GPL-3.0,2022-01-24 15:01:07+00:00,2024-12-27 07:42:50+00:00,2022-07-24 08:27:37+00:00,2024-12-26 23:20:33+00:00,106.0,4.0,266.0
72,215,https://github.com/ethereum/go-ethereum,https://github.com/erigontech/erigon,j_YyN86vD0XTnk-4uZOERRdB6i131goSdmjc9Yps-Qo=,erigontech,erigon,False,1159,3174,3174,Go,LGPL-3.0,2019-05-27 12:12:40+00:00,2024-12-29 03:45:22+00:00,2021-06-05 10:07:39+00:00,2024-12-29 02:31:45+00:00,230.0,22.0,1618.0
73,219,https://github.com/wevm/viem,https://github.com/prysmaticlabs/prysm,qwfhpXi8eVTFcAGnyF86tVua8eu6g93PA0sWDyyKzLs=,prysmaticlabs,prysm,False,1045,3496,3496,Go,GPL-3.0,2018-01-11 21:31:33+00:00,2024-12-26 20:53:47+00:00,2018-01-15 17:42:31+00:00,2024-12-26 20:53:44+00:00,1097.0,72.0,3665.0
74,220,https://github.com/wevm/viem,https://github.com/walletconnect/walletconnect-monorepo,IQRj-mT9lAfFSl2o6N79bgAeOzvddmCXtQYb1T6eC4U=,walletconnect,walletconnect-monorepo,False,726,1483,1483,TypeScript,Apache-2.0,2018-08-26 14:02:36+00:00,2024-12-28 03:32:59+00:00,2021-04-28 18:31:17+00:00,2024-12-16 07:57:53+00:00,342.0,18.0,2488.0
75,221,https://github.com/wevm/viem,https://github.com/prettier-solidity/prettier-plugin-solidity,wruzw9si85FF6P9dwhkCRCGAsnsQJHj4FrNUk-yDXIk=,prettier-solidity,prettier-plugin-solidity,False,75,731,731,Solidity,MIT,2018-05-15 15:12:02+00:00,2024-12-29 04:59:21+00:00,2021-05-16 02:05:06+00:00,2024-12-23 06:39:29+00:00,236.0,3.0,423.0
76,222,https://github.com/wevm/viem,https://github.com/vyperlang/vyper,uYxN0IH7L8_gIMv06vFY4gGaXUntqedx8Yoml0S2TQU=,vyperlang,vyper,False,812,4932,4932,Python,NOASSERTION,2016-11-11 08:56:41+00:00,2024-12-29 00:24:53+00:00,2016-11-12 10:52:09+00:00,2024-12-28 21:45:51+00:00,1022.0,7.0,5293.0
77,227,https://github.com/wevm/viem,https://github.com/bluealloy/revm,SVBuSFD1DLwnAJngtiY_cZ9Xtx-rOmb_Ee05sTCZchk=,bluealloy,revm,False,589,1699,1699,Rust,MIT,2021-09-29 09:21:18+00:00,2024-12-28 11:24:07+00:00,2021-09-29 09:32:20+00:00,2024-12-26 15:51:09+00:00,453.0,4.0,1243.0
78,228,https://github.com/wevm/viem,https://github.com/consensys/teku,0LNvFWntrkMC8kbjT6sXD_XjSveNgVILpa-_c7Iu04c=,consensys,teku,False,301,694,694,Java,Apache-2.0,2018-09-07 09:30:05+00:00,2024-12-28 12:12:04+00:00,2018-12-20 17:52:47+00:00,2024-12-28 10:41:09+00:00,1512.0,35.0,5321.0
79,230,https://github.com/wevm/viem,https://github.com/protofire/solhint,GjnjsxfjhMun_bidZ6xGEB6qFV_zhvgZeWvtHLsp1Sk=,protofire,solhint,False,169,1053,1053,JavaScript,MIT,2017-10-16 11:48:44+00:00,2024-12-22 17:16:49+00:00,2023-07-06 15:51:17+00:00,2024-12-19 18:20:46+00:00,40.0,3.0,290.0
80,232,https://github.com/wevm/viem,https://github.com/web3/web3.js,oq9zx8kNuZh4oAXf-0JFXmvNiXO93qdTfSqX07ZlDeM=,web3,web3.js,False,4990,19477,19477,TypeScript,NOASSERTION,2014-09-30 20:50:37+00:00,2024-12-28 18:14:15+00:00,2021-04-29 23:41:15+00:00,2024-12-11 21:25:29+00:00,433.0,11.0,755.0
81,234,https://github.com/wevm/viem,https://github.com/ipfs/js-ipfs,y-xlLUviKQ7ggJdLbGUFCBuabZkfHhzDSM3f6ToHC1U=,ipfs,js-ipfs,False,1249,7444,7444,JavaScript,NOASSERTION,2014-05-30 00:31:06+00:00,2024-12-26 06:27:25+00:00,2015-04-13 00:18:05+00:00,2023-05-25 14:16:37+00:00,858.0,17.0,2814.0
82,239,https://github.com/wevm/viem,https://github.com/crate-crypto/go-ipa,UpzhODpt1MkrHycJlvBUTYXcCa1o-a2tMiN3naNjzCI=,crate-crypto,go-ipa,False,14,33,33,Go,Apache-2.0,2021-10-13 17:15:25+00:00,2024-12-10 11:52:51+00:00,2021-11-03 12:36:17+00:00,2024-07-24 23:31:38+00:00,38.0,2.0,108.0
83,240,https://github.com/wevm/viem,https://github.com/libp2p/go-libp2p,1xNCqM8yvFSrAbyPwQ8RsWQIrOeNmHgk-jiiIohmreQ=,libp2p,go-libp2p,False,1094,6146,6146,Go,MIT,2015-09-30 23:24:32+00:00,2024-12-28 15:44:00+00:00,2015-10-02 10:28:43+00:00,2024-12-26 15:37:39+00:00,805.0,29.0,2850.0
84,241,https://github.com/wevm/viem,https://github.com/paradigmxyz/reth,dgCmpNNSMNgI_DiE_5Ule1csx3ZrridU0QJCzxtpTLE=,paradigmxyz,reth,False,1302,4202,4202,Rust,Apache-2.0,2022-09-15 23:05:57+00:00,2024-12-28 18:59:21+00:00,2022-12-08 05:10:09+00:00,2024-12-28 18:59:18+00:00,730.0,315.0,7201.0
85,247,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/bluealloy/revm,SVBuSFD1DLwnAJngtiY_cZ9Xtx-rOmb_Ee05sTCZchk=,bluealloy,revm,False,589,1699,1699,Rust,MIT,2021-09-29 09:21:18+00:00,2024-12-28 11:24:07+00:00,2021-09-29 09:32:20+00:00,2024-12-26 15:51:09+00:00,453.0,4.0,1243.0
86,248,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/nomicfoundation/hardhat,2DbwLXDOofsGEJe74sBwCFMZdpzfoH-aeuCZ1caHLuM=,nomicfoundation,hardhat,False,1448,7401,7401,TypeScript,NOASSERTION,2018-04-14 22:20:59+00:00,2024-12-28 17:07:54+00:00,2022-09-10 22:44:03+00:00,2024-12-27 15:27:10+00:00,304.0,13.0,2419.0
87,252,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/ethereum/remix-project,HTbb-R2mDywHM874Rlo5u-nN-VlvjpMk8q-tuPs_yFg=,ethereum,remix-project,False,1019,2530,2530,TypeScript,MIT,2020-03-20 07:49:48+00:00,2024-12-28 19:16:32+00:00,2020-05-12 17:38:02+00:00,2024-12-25 09:17:27+00:00,816.0,10.0,10245.0
88,255,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/crate-crypto/go-ipa,UpzhODpt1MkrHycJlvBUTYXcCa1o-a2tMiN3naNjzCI=,crate-crypto,go-ipa,False,14,33,33,Go,Apache-2.0,2021-10-13 17:15:25+00:00,2024-12-10 11:52:51+00:00,2021-11-03 12:36:17+00:00,2024-07-24 23:31:38+00:00,38.0,2.0,108.0
89,257,https://github.com/openzeppelin/openzeppelin-contracts,https://github.com/alloy-rs/core,S08117j2es1RGCntgFNItmuS_cGElJAv2OFxM1p6m5U=,alloy-rs,core,False,162,812,812,Rust,Apache-2.0,2023-03-17 16:49:39+00:00,2024-12-28 11:09:26+00:00,2023-06-23 18:13:13+00:00,2024-12-27 14:18:04+00:00,228.0,8.0,494.0
90,258,https://github.com/protofire/solhint,https://github.com/ethers-io/ethers.js,aOu_ApjoudOL-zFT5wpgTJkziaUfLzcctIn9eAlhgIs=,ethers-io,ethers.js,False,1890,8045,8045,TypeScript,MIT,2016-07-16 04:35:37+00:00,2024-12-28 21:24:06+00:00,2023-02-03 02:28:37+00:00,2024-12-03 20:23:44+00:00,68.0,1.0,402.0
91,260,https://github.com/protofire/solhint,https://github.com/openzeppelin/openzeppelin-contracts,g5d905xbadj-3655k8rUxKbJOgNiXRSEJ81tJqTr0vw=,openzeppelin,openzeppelin-contracts,False,11856,25142,25142,Solidity,MIT,2016-08-01 20:54:54+00:00,2024-12-28 23:01:21+00:00,2016-08-03 16:52:12+00:00,2024-12-28 18:02:02+00:00,1156.0,18.0,3360.0
92,264,https://github.com/protofire/solhint,https://github.com/prettier-solidity/prettier-plugin-solidity,wruzw9si85FF6P9dwhkCRCGAsnsQJHj4FrNUk-yDXIk=,prettier-solidity,prettier-plugin-solidity,False,75,731,731,Solidity,MIT,2018-05-15 15:12:02+00:00,2024-12-29 04:59:21+00:00,2021-05-16 02:05:06+00:00,2024-12-23 06:39:29+00:00,236.0,3.0,423.0
93,267,https://github.com/protofire/solhint,https://github.com/ethereum/go-ethereum,0mjl8VhWsui_6TEZZnbQzyf8h1A9bOioIlK17p0D5hI=,ethereum,go-ethereum,False,20343,47988,47988,Go,LGPL-3.0,2013-12-26 13:05:46+00:00,2024-12-29 05:21:10+00:00,2015-02-20 17:17:18+00:00,2024-12-19 15:03:07+00:00,1893.0,17.0,8050.0
94,271,https://github.com/protofire/solhint,https://github.com/alloy-rs/core,S08117j2es1RGCntgFNItmuS_cGElJAv2OFxM1p6m5U=,alloy-rs,core,False,162,812,812,Rust,Apache-2.0,2023-03-17 16:49:39+00:00,2024-12-28 11:09:26+00:00,2023-06-23 18:13:13+00:00,2024-12-27 14:18:04+00:00,228.0,8.0,494.0
95,273,https://github.com/protofire/solhint,https://github.com/ipfs/js-ipfs,y-xlLUviKQ7ggJdLbGUFCBuabZkfHhzDSM3f6ToHC1U=,ipfs,js-ipfs,False,1249,7444,7444,JavaScript,NOASSERTION,2014-05-30 00:31:06+00:00,2024-12-26 06:27:25+00:00,2015-04-13 00:18:05+00:00,2023-05-25 14:16:37+00:00,858.0,17.0,2814.0
96,275,https://github.com/web3/web3.js,https://github.com/openzeppelin/openzeppelin-contracts,g5d905xbadj-3655k8rUxKbJOgNiXRSEJ81tJqTr0vw=,openzeppelin,openzeppelin-contracts,False,11856,25142,25142,Solidity,MIT,2016-08-01 20:54:54+00:00,2024-12-28 23:01:21+00:00,2016-08-03 16:52:12+00:00,2024-12-28 18:02:02+00:00,1156.0,18.0,3360.0
97,277,https://github.com/web3/web3.js,https://github.com/ethereum/solidity,ZtDQYnwILsCqJCn5uaiTfHst3xU9ue1HOxzqT1muEA4=,ethereum,solidity,False,5868,23616,23616,C++,GPL-3.0,2015-08-17 12:27:26+00:00,2024-12-29 04:12:02+00:00,2015-08-24 11:49:09+00:00,2024-12-20 18:21:43+00:00,1809.0,36.0,18859.0
98,279,https://github.com/web3/web3.js,https://github.com/sigp/lighthouse,YXgm7XfztdmFZVqPbYJyqm-bdWkRQoPUgSZwjN6eegs=,sigp,lighthouse,False,781,3006,3006,Rust,Apache-2.0,2018-07-06 07:56:39+00:00,2024-12-27 13:50:48+00:00,2020-11-24 16:29:06+00:00,2024-12-16 03:14:42+00:00,62.0,4.0,888.0
99,280,https://github.com/web3/web3.js,https://github.com/ethereum/remix-project,HTbb-R2mDywHM874Rlo5u-nN-VlvjpMk8q-tuPs_yFg=,ethereum,remix-project,False,1019,2530,2530,TypeScript,MIT,2020-03-20 07:49:48+00:00,2024-12-28 19:16:32+00:00,2020-05-12 17:38:02+00:00,2024-12-25 09:17:27+00:00,816.0,10.0,10245.0
100,283,https://github.com/web3/web3.js,https://github.com/nomicfoundation/hardhat,2DbwLXDOofsGEJe74sBwCFMZdpzfoH-aeuCZ1caHLuM=,nomicfoundation,hardhat,False,1448,7401,7401,TypeScript,NOASSERTION,2018-04-14 22:20:59+00:00,2024-12-28 17:07:54+00:00,2022-09-10 22:44:03+00:00,2024-12-27 15:27:10+00:00,304.0,13.0,2419.0
101,284,https://github.com/web3/web3.js,https://github.com/supranational/blst,o-BRwjxHt6nuqZcSuz13C8ewBJyaqnsk8qnhA5PyFpM=,supranational,blst,False,180,481,481,Assembly,Apache-2.0,2020-06-22 15:28:41+00:00,2024-12-28 14:08:44+00:00,2020-06-22 16:07:37+00:00,2024-11-22 11:43:41+00:00,240.0,4.0,993.0
102,289,https://github.com/web3/web3.js,https://github.com/vyperlang/vyper,uYxN0IH7L8_gIMv06vFY4gGaXUntqedx8Yoml0S2TQU=,vyperlang,vyper,False,812,4932,4932,Python,NOASSERTION,2016-11-11 08:56:41+00:00,2024-12-29 00:24:53+00:00,2016-11-12 10:52:09+00:00,2024-12-28 21:45:51+00:00,1022.0,7.0,5293.0
103,290,https://github.com/web3/web3.js,https://github.com/status-im/nimbus-eth2,RQjVPU9r1_204yjI-4JLaw7ntJBH58r37UYNOv3MN48=,status-im,nimbus-eth2,False,250,558,558,Nim,NOASSERTION,2018-07-20 13:45:21+00:00,2024-12-25 07:47:54+00:00,2020-12-16 20:21:37+00:00,2024-12-12 17:00:59+00:00,98.0,7.0,1207.0
104,292,https://github.com/web3/web3.js,https://github.com/bluealloy/revm,SVBuSFD1DLwnAJngtiY_cZ9Xtx-rOmb_Ee05sTCZchk=,bluealloy,revm,False,589,1699,1699,Rust,MIT,2021-09-29 09:21:18+00:00,2024-12-28 11:24:07+00:00,2021-09-29 09:32:20+00:00,2024-12-26 15:51:09+00:00,453.0,4.0,1243.0
105,296,https://github.com/ipfs/js-ipfs,https://github.com/chainsafe/lodestar,6MvaJiiK0NDbqVRMj8h4w6VQhoBnL9TglSn9MUgVKZg=,chainsafe,lodestar,False,311,1223,1223,TypeScript,Apache-2.0,2018-06-22 14:41:47+00:00,2024-12-26 00:53:40+00:00,2022-05-27 14:26:25+00:00,2024-12-23 10:26:07+00:00,595.0,10.0,1858.0
106,297,https://github.com/ipfs/js-ipfs,https://github.com/ethereum/solidity,ZtDQYnwILsCqJCn5uaiTfHst3xU9ue1HOxzqT1muEA4=,ethereum,solidity,False,5868,23616,23616,C++,GPL-3.0,2015-08-17 12:27:26+00:00,2024-12-29 04:12:02+00:00,2015-08-24 11:49:09+00:00,2024-12-20 18:21:43+00:00,1809.0,36.0,18859.0
107,299,https://github.com/ipfs/js-ipfs,https://github.com/ethereum/remix-project,HTbb-R2mDywHM874Rlo5u-nN-VlvjpMk8q-tuPs_yFg=,ethereum,remix-project,False,1019,2530,2530,TypeScript,MIT,2020-03-20 07:49:48+00:00,2024-12-28 19:16:32+00:00,2020-05-12 17:38:02+00:00,2024-12-25 09:17:27+00:00,816.0,10.0,10245.0
108,300,https://github.com/ipfs/js-ipfs,https://github.com/alloy-rs/core,S08117j2es1RGCntgFNItmuS_cGElJAv2OFxM1p6m5U=,alloy-rs,core,False,162,812,812,Rust,Apache-2.0,2023-03-17 16:49:39+00:00,2024-12-28 11:09:26+00:00,2023-06-23 18:13:13+00:00,2024-12-27 14:18:04+00:00,228.0,8.0,494.0
109,310,https://github.com/mochajs/mocha,https://github.com/mikemcl/bignumber.js,Fu1sT8RlTuiL8H5kcAPtcKmcXkhalPlCuVurHyxCIuQ=,mikemcl,bignumber.js,False,742,6737,6737,JavaScript,MIT,2012-11-08 20:01:35+00:00,2024-12-27 12:47:30+00:00,,,,,
110,314,https://github.com/mochajs/mocha,https://github.com/emotion-js/emotion,XJVjSDFxoFRXD-vzu-UeDC1Ft13IN_oWNt_5Of30TDM=,emotion-js,emotion,False,1113,17575,17575,JavaScript,MIT,2017-05-27 04:23:45+00:00,2024-12-28 12:52:57+00:00,2024-12-09 05:50:29+00:00,2024-12-15 15:02:07+00:00,2.0,1.0,3.0
111,315,https://github.com/mochajs/mocha,https://github.com/coinbase/coinbase-wallet-sdk,9vfPKyQhF0Qb_6AjrUf2DV2_hi6cqcjkm1Z4tBLY02Y=,coinbase,coinbase-wallet-sdk,False,592,1521,1521,TypeScript,MIT,2019-05-01 02:05:45+00:00,2024-12-28 03:53:22+00:00,2019-08-22 21:20:29+00:00,2024-12-19 19:43:11+00:00,294.0,25.0,691.0
112,316,https://github.com/mochajs/mocha,https://github.com/bradfitz/iter,x0LNXsADY6Z8AeaS__qnaDMssQ8epjba7TVF-pJa_Js=,bradfitz,iter,False,12,298,298,Go,BSD-3-Clause,2014-01-24 04:11:58+00:00,2024-11-29 08:23:44+00:00,,,,,
113,319,https://github.com/mochajs/mocha,https://github.com/mafintosh/pump,mcP8hxJ7pKDEp1mj2cHvwCIj_biIizqAQ5Pt4FrU8Ps=,mafintosh,pump,False,59,908,908,JavaScript,MIT,2013-08-14 19:59:20+00:00,2024-11-07 06:45:17+00:00,,,,,
114,322,https://github.com/mochajs/mocha,https://github.com/heim-rs/darwin-libproc,v88P4hjtqUSK4_VCYwFrqaD8bqqI33M4EqJLad7lxsU=,heim-rs,darwin-libproc,False,22,7,7,Rust,Apache-2.0,2019-08-13 12:48:25+00:00,2023-11-08 02:05:02+00:00,,,,,
115,323,https://github.com/mochajs/mocha,https://github.com/immerjs/immer,CUwrhLJ7m1lIlrFJpsrAiggl1yOuwTttuwVk616tY9k=,immerjs,immer,False,852,27901,27901,JavaScript,MIT,2017-12-29 12:25:47+00:00,2024-12-29 03:30:31+00:00,,,,,
116,325,https://github.com/mochajs/mocha,https://github.com/lukeed/polka,O2OC7ar8wfEQrdAdPB122gxlFe5IuDlBAuikkra6shk=,lukeed,polka,False,173,5435,5435,JavaScript,MIT,2017-12-22 05:55:41+00:00,2024-12-28 11:35:20+00:00,,,,,
117,326,https://github.com/mochajs/mocha,https://github.com/ajv-validator/ajv,zMYdplWxnTTPn2-f5R0DHLZs8LbKfQgikJFocHVw4f0=,ajv-validator,ajv,False,883,13949,13949,TypeScript,MIT,2015-05-19 23:23:32+00:00,2024-12-29 00:51:02+00:00,2024-12-09 23:00:17+00:00,2024-12-16 00:05:03+00:00,2.0,1.0,2.0
118,332,https://github.com/mochajs/mocha,https://github.com/ljharb/qs,mPmyWc2odoA7xxH05Cy97-NM8OezzbeNSXX8dKhWpPs=,ljharb,qs,False,732,8603,8603,JavaScript,BSD-3-Clause,2014-07-25 18:35:41+00:00,2024-12-28 17:12:10+00:00,2024-12-13 07:30:50+00:00,2024-12-17 21:36:00+00:00,2.0,1.0,4.0
119,333,https://github.com/mochajs/mocha,https://github.com/epoberezkin/fast-deep-equal,IwujwxNCN17N7Ver-WsJf8E91w7N1Cf0eWWisoV7jUo=,epoberezkin,fast-deep-equal,False,105,1925,1925,JavaScript,MIT,2017-06-15 22:23:23+00:00,2024-12-27 11:33:30+00:00,,,,,
120,344,https://github.com/mochajs/mocha,https://github.com/mmcloughlin/addchain,KYQYJMus8ye7_95m609zkM9EpZC_g0fwtBcx6MQt7MQ=,mmcloughlin,addchain,False,14,187,187,Go,BSD-3-Clause,2020-01-31 03:31:03+00:00,2024-12-01 07:36:16+00:00,,,,,
121,347,https://github.com/mochajs/mocha,https://github.com/biomejs/biome,4E5a1QkAEFrh5XgNxkZW-ycYbxqSaSTaFXmfHpB6ag8=,biomejs,biome,False,504,16139,16139,Rust,Apache-2.0,2023-07-27 20:30:22+00:00,2024-12-29 05:50:07+00:00,2024-12-09 03:19:06+00:00,2024-12-27 19:53:32+00:00,11.0,3.0,29.0
122,351,https://github.com/gulpjs/gulp,https://github.com/debug-js/debug,hCuLleL85DVwhSaD3SkeuXKRK5lRLIc4YiTebrAaSSo=,debug-js,debug,False,944,11185,11185,JavaScript,MIT,2011-11-29 02:23:54+00:00,2024-12-29 00:15:04+00:00,,,,,
123,352,https://github.com/gulpjs/gulp,https://github.com/babel/babel,ZH2XJbBy-YT0Kn9Sz21raVwvNQVcTe3dx-nbNxMbPVA=,babel,babel,False,5654,43345,43345,TypeScript,MIT,2014-09-28 13:38:23+00:00,2024-12-29 03:53:35+00:00,2020-06-13 20:29:05+00:00,2024-12-27 02:31:48+00:00,995.0,11.0,2759.0
124,355,https://github.com/gulpjs/gulp,https://github.com/gregberge/svgr,IzqL4heeKXdimaSoAVWB2e3rUgiNEkMfhXb9H854skU=,gregberge,svgr,False,424,10612,10612,TypeScript,MIT,2017-09-01 21:38:42+00:00,2024-12-27 08:06:15+00:00,,,,,
125,359,https://github.com/gulpjs/gulp,https://github.com/eslint/eslint,8yoIv_OMk9iJo6-Ity9svYU_fI0NtwtudLQleiAaoec=,eslint,eslint,False,4598,25369,25369,JavaScript,MIT,2013-06-29 23:59:48+00:00,2024-12-28 20:59:13+00:00,2021-10-16 00:45:35+00:00,2024-12-28 18:29:01+00:00,671.0,10.0,1610.0
126,362,https://github.com/gulpjs/gulp,https://github.com/cssnano/cssnano,KPijLLFm5MJCapHcQ5BLJPhvGxiwYmZyyRklybjdzJU=,cssnano,cssnano,False,319,4812,4812,CSS,MIT,2015-04-14 16:23:09+00:00,2024-12-28 02:38:24+00:00,2024-12-26 16:06:33+00:00,2024-12-26 16:18:31+00:00,1.0,1.0,4.0
127,366,https://github.com/gulpjs/gulp,https://github.com/clap-rs/clap,6JC7qOGBSHZfz-uUSssY4k-X4nNs8QqPnkVvphRLl7s=,clap-rs,clap,False,1063,14526,14526,Rust,Apache-2.0,2015-02-25 13:36:33+00:00,2024-12-29 02:22:18+00:00,2024-12-12 18:53:50+00:00,2024-12-24 03:36:08+00:00,4.0,1.0,14.0
128,367,https://github.com/gulpjs/gulp,https://github.com/fb55/entities,1V6RwfutZFRGzHZHoyT4CSslSgRO4hIwyIk7GtwfvMg=,fb55,entities,False,63,329,329,TypeScript,BSD-2-Clause,2012-01-13 17:02:59+00:00,2024-12-26 20:21:23+00:00,2024-12-10 20:30:34+00:00,2024-12-26 20:21:20+00:00,9.0,2.0,17.0
129,368,https://github.com/gulpjs/gulp,https://github.com/epoberezkin/fast-deep-equal,IwujwxNCN17N7Ver-WsJf8E91w7N1Cf0eWWisoV7jUo=,epoberezkin,fast-deep-equal,False,105,1925,1925,JavaScript,MIT,2017-06-15 22:23:23+00:00,2024-12-27 11:33:30+00:00,,,,,
130,369,https://github.com/gulpjs/gulp,https://github.com/axios/axios,qfLMcmyqnd-4yBHLLGvXm3caIRTdRQZtyyIJHUriD7M=,axios,axios,False,10983,106048,106048,JavaScript,MIT,2014-08-18 22:30:27+00:00,2024-12-29 05:28:07+00:00,2024-12-17 01:37:38+00:00,2024-12-28 01:53:16+00:00,4.0,1.0,4.0
131,371,https://github.com/gulpjs/gulp,https://github.com/brooooooklyn/snappy,0YA0GfabXreYbWqPzaiNjpJ6LpM4L4jyLdWuE-CO17E=,brooooooklyn,snappy,False,10,167,167,Rust,MIT,2021-06-09 14:28:04+00:00,2024-12-25 07:51:21+00:00,2024-12-10 19:39:21+00:00,2024-12-13 08:13:01+00:00,2.0,1.0,2.0
132,372,https://github.com/gulpjs/gulp,https://github.com/getsentry/sentry-javascript,FAOwEmRfs-GCAyZWSDsuHhlLZRGfP5faBMCVu53i1PI=,getsentry,sentry-javascript,False,1599,8050,8050,TypeScript,MIT,2012-02-01 20:16:25+00:00,2024-12-28 04:49:10+00:00,2024-12-09 16:00:29+00:00,2024-12-27 15:32:51+00:00,12.0,12.0,131.0
133,388,https://github.com/webpack/webpack,https://github.com/reactivex/rxjs,AAN07xeWoCgjp4-6-MVSGx91n5nOC_fDsqCzdQqGD0o=,reactivex,rxjs,False,3004,30890,30890,TypeScript,Apache-2.0,2015-03-15 06:17:10+00:00,2024-12-29 03:50:07+00:00,,,,,
134,394,https://github.com/webpack/webpack,https://github.com/gregberge/svgr,IzqL4heeKXdimaSoAVWB2e3rUgiNEkMfhXb9H854skU=,gregberge,svgr,False,424,10612,10612,TypeScript,MIT,2017-09-01 21:38:42+00:00,2024-12-27 08:06:15+00:00,,,,,
135,403,https://github.com/webpack/webpack,https://github.com/dcodeio/long.js,C2An1wXUyt1sWB6_lpLEYvt7GWkq6VdHZAftYJXzvqI=,dcodeio,long.js,False,205,892,892,JavaScript,Apache-2.0,2013-03-10 01:21:32+00:00,2024-12-16 03:13:42+00:00,,,,,
136,408,https://github.com/webpack/webpack,https://github.com/facebook/react,nQ-L4-5oHa0R-wQedIdYB0OBzZcNz5FH3QgWEbn9dDI=,facebook,react,False,47238,230841,230841,JavaScript,MIT,2013-05-24 16:15:54+00:00,2024-12-29 06:39:56+00:00,2021-06-29 18:27:11+00:00,2024-12-28 07:02:18+00:00,838.0,49.0,3328.0
137,409,https://github.com/webpack/webpack,https://github.com/cssnano/cssnano,KPijLLFm5MJCapHcQ5BLJPhvGxiwYmZyyRklybjdzJU=,cssnano,cssnano,False,319,4812,4812,CSS,MIT,2015-04-14 16:23:09+00:00,2024-12-28 02:38:24+00:00,2024-12-26 16:06:33+00:00,2024-12-26 16:18:31+00:00,1.0,1.0,4.0
138,411,https://github.com/webpack/webpack,https://github.com/heim-rs/darwin-libproc,v88P4hjtqUSK4_VCYwFrqaD8bqqI33M4EqJLad7lxsU=,heim-rs,darwin-libproc,False,22,7,7,Rust,Apache-2.0,2019-08-13 12:48:25+00:00,2023-11-08 02:05:02+00:00,,,,,
139,412,https://github.com/webpack/webpack,https://github.com/immerjs/immer,CUwrhLJ7m1lIlrFJpsrAiggl1yOuwTttuwVk616tY9k=,immerjs,immer,False,852,27901,27901,JavaScript,MIT,2017-12-29 12:25:47+00:00,2024-12-29 03:30:31+00:00,,,,,
140,415,https://github.com/webpack/webpack,https://github.com/pytest-dev/pytest,UyW4cQKMzA_leO5rV3PfiDi6gyJugmvgy5CfhztFi1o=,pytest-dev,pytest,False,2715,12255,12255,Python,MIT,2015-06-15 20:28:27+00:00,2024-12-29 04:02:53+00:00,2024-12-15 02:51:36+00:00,2024-12-29 06:33:17+00:00,7.0,4.0,13.0
141,416,https://github.com/webpack/webpack,https://github.com/motdotla/dotenv,8lmAmDPpxMRlQZUFwpaBGgFu1ZgwsjtxqSzWzLDPZ7w=,motdotla,dotenv,False,860,19343,19343,JavaScript,BSD-2-Clause,2013-07-05 18:25:05+00:00,2024-12-28 23:20:45+00:00,,,,,
142,417,https://github.com/webpack/webpack,https://github.com/pion/webrtc,O2HPLmcqttq0vVk7TZnySRZFtrg0FjIuo5Z9GcDoQ7g=,pion,webrtc,False,1667,14064,14064,Go,MIT,2018-05-18 23:10:05+00:00,2024-12-28 14:04:08+00:00,2024-12-24 17:00:23+00:00,2024-12-27 04:36:58+00:00,2.0,3.0,4.0
143,421,https://github.com/webpack/webpack,https://github.com/browserslist/browserslist,oRRqTXUOPooSzuLaAeT_0rN92jhyCyGoyJASr-Egv-E=,browserslist,browserslist,False,721,13089,13089,JavaScript,MIT,2014-12-13 19:35:45+00:00,2024-12-28 16:17:57+00:00,2024-12-10 07:00:30+00:00,2024-12-23 10:18:38+00:00,4.0,1.0,7.0
144,423,https://github.com/webpack/webpack,https://github.com/node-fetch/node-fetch,H7AnBkddGmQQkVNq54efRpBxqRXmK_l3VEv-MqYjwZc=,node-fetch,node-fetch,False,1026,8813,8813,JavaScript,MIT,2015-01-26 07:29:26+00:00,2024-12-27 18:01:57+00:00,,,,,
145,424,https://github.com/webpack/webpack,https://github.com/mattn/go-isatty,JYI9y_UmCft6QzlRYJQ-GpVg4GuzCNgvKvefEn1lY04=,mattn,go-isatty,False,108,841,841,Go,MIT,2014-04-01 01:53:09+00:00,2024-12-13 16:26:39+00:00,,,,,
146,431,https://github.com/webpack/webpack,https://github.com/axios/axios,qfLMcmyqnd-4yBHLLGvXm3caIRTdRQZtyyIJHUriD7M=,axios,axios,False,10983,106048,106048,JavaScript,MIT,2014-08-18 22:30:27+00:00,2024-12-29 05:28:07+00:00,2024-12-17 01:37:38+00:00,2024-12-28 01:53:16+00:00,4.0,1.0,4.0
